,ClientId,DataExtracao,Score_Credito,Estado,Gênero,Idade,Tempo_Cliente,Limite_Credito_Mercado,Qte_Categorias,Usa_Cartao_Credito,Programa_Fidelidade,Sum_Pedidos_Acumulados,DataUltimaTransacao,DiasDesdeUltTransacao,Target
2152,347720,2019-06-30,745,São Paulo,Feminino,55,9,1101.2359,1,0,1,214.78391666666667,2019-09-29,31,1
2153,347721,2019-06-30,693,São Paulo,Masculino,36,8,1781.1182,1,0,0,244.665125,2019-08-03,88,1
2154,347722,2019-06-30,606,Minas Gerais,Masculino,65,10,1263.0664,3,0,0,32.757,2019-08-02,89,1
2155,347723,2019-06-30,660,São Paulo,Feminino,35,6,1007.6877,1,1,0,79.998375,2019-10-21,9,0
2156,347724,2019-06-30,608,São Paulo,Masculino,42,5,0.0,2,1,0,743.767875,2019-10-21,9,0
2157,347725,2019-06-30,744,São Paulo,Feminino,44,3,0.0,2,1,1,787.5672500000003,2019-10-29,1,0
2158,347726,2019-06-30,731,São Paulo,Feminino,40,7,1189.9179,1,1,1,650.2026666666667,2019-10-25,5,0
2159,347727,2019-06-30,683,São Paulo,Masculino,72,3,1409.9726,1,0,1,220.318375,2019-10-29,1,0
2160,347728,2019-06-30,727,São Paulo,Masculino,28,5,0.0,2,0,1,81.88783333333333,2019-10-15,15,0
2161,347729,2019-06-30,561,Minas Gerais,Masculino,32,6,1668.2459,1,1,0,581.0499166666667,2019-10-27,3,0
2162,347730,2019-06-30,700,São Paulo,Feminino,34,2,763.2269,1,1,0,533.9012083333333,2019-10-25,5,0
2163,347731,2019-06-30,605,São Paulo,Masculino,35,6,0.0,2,1,1,188.3607083333333,2019-10-13,17,0
2164,347732,2019-06-30,767,Rio de Janeiro,Masculino,77,8,1490.8370000000002,1,1,1,792.2784583333333,2019-10-03,27,0
2165,347733,2019-06-30,511,São Paulo,Masculino,33,7,0.0,2,0,1,659.641125,2019-10-21,9,0
2166,347734,2019-06-30,667,São Paulo,Masculino,40,9,0.0,1,1,1,402.7925,2019-10-09,21,0
2167,347735,2019-06-30,787,São Paulo,Masculino,33,1,1265.8881,2,0,1,259.0147083333333,2019-10-04,26,0
2168,347736,2019-06-30,705,Minas Gerais,Feminino,56,2,1432.4967,1,1,0,368.4517083333334,2019-07-08,114,1
2169,347737,2019-06-30,773,Minas Gerais,Masculino,43,8,818.4491,2,1,1,149.61858333333333,2019-10-11,19,0
2170,347738,2019-06-30,554,São Paulo,Masculino,40,4,0.0,1,0,1,703.2501666666667,2019-10-27,3,0
2171,347739,2019-06-30,526,Minas Gerais,Masculino,58,9,1902.9889,2,1,1,796.9323333333334,2019-10-15,15,0
2172,347740,2019-06-30,661,Minas Gerais,Masculino,35,2,1172.1218,1,1,1,346.050125,2019-10-28,2,0
2173,347741,2019-06-30,698,São Paulo,Feminino,46,0,0.0,2,1,1,524.8417500000002,2019-10-01,29,0
2174,347742,2019-06-30,646,São Paulo,Masculino,26,4,1398.4817,1,1,0,686.2344583333332,2019-10-03,27,0
2175,347743,2019-06-30,757,Minas Gerais,Feminino,34,9,1018.6136,2,0,0,779.2165,2019-10-05,25,0
2176,347744,2019-06-30,699,Rio de Janeiro,Masculino,35,2,1674.5566,2,1,1,230.5187083333333,2019-10-11,19,0
2177,347745,2019-06-30,667,São Paulo,Feminino,24,4,0.0,2,0,1,143.06479166666668,2019-10-12,18,0
2178,347746,2019-06-30,774,Rio de Janeiro,Feminino,43,1,1163.6007,1,1,0,70.85058333333333,2019-10-17,13,0
2179,347747,2019-06-30,745,Rio de Janeiro,Masculino,40,3,884.6682000000002,1,0,0,484.71425,2019-10-30,0,0
2180,347748,2019-06-30,649,São Paulo,Feminino,42,7,0.0,2,0,1,95.72504166666664,2019-10-27,3,0
2181,347749,2019-06-30,634,Minas Gerais,Feminino,46,5,1236.4236,1,1,1,207.18816666666663,2019-07-03,119,1
2182,347750,2019-06-30,665,Rio de Janeiro,Masculino,38,9,0.0,1,0,1,364.21975,2019-10-15,15,0
2183,347751,2019-06-30,713,São Paulo,Masculino,38,9,722.8684,2,1,1,108.90370833333334,2019-10-22,8,0
2184,347752,2019-06-30,652,São Paulo,Feminino,40,1,0.0,2,1,0,527.3123333333334,2019-10-30,0,0
2185,347753,2019-06-30,739,Rio de Janeiro,Masculino,40,1,1096.8161,1,1,1,805.5054166666665,2019-10-27,3,0
2186,347754,2019-06-30,556,Minas Gerais,Masculino,37,9,1450.1864,2,1,0,378.86675,2019-07-23,99,1
2187,347755,2019-06-30,699,Rio de Janeiro,Masculino,34,8,0.0,1,1,1,318.79358333333334,2019-10-30,0,0
2188,347756,2019-06-30,708,Rio de Janeiro,Feminino,32,8,1874.8763,1,1,1,500.48125,2019-10-06,24,0
2189,347757,2019-06-30,480,São Paulo,Masculino,35,2,1656.9291,1,1,1,824.93575,2019-10-08,22,0
2190,347758,2019-06-30,700,Minas Gerais,Feminino,59,5,1376.4841,1,1,0,595.7377083333333,2019-07-31,91,1
2191,347759,2019-06-30,525,Rio de Janeiro,Feminino,47,6,1185.6,1,1,0,343.84420833333326,2019-07-13,109,1
2192,347760,2019-06-30,845,São Paulo,Masculino,33,8,1643.8553,1,1,0,627.7707083333332,2019-10-27,3,0
2193,347761,2019-06-30,613,São Paulo,Masculino,37,9,1082.865,1,1,1,475.63933333333335,2019-10-04,26,0
2194,347762,2019-06-30,850,São Paulo,Feminino,34,2,0.0,2,1,1,715.4444166666667,2019-10-06,24,0
2195,347763,2019-06-30,798,Rio de Janeiro,Feminino,58,9,0.0,2,0,0,496.1315,2019-09-26,34,1
2196,347764,2019-06-30,773,Minas Gerais,Masculino,47,2,1180.7947,4,1,1,595.8645416666667,2019-08-04,87,1
2197,347765,2019-06-30,614,Rio de Janeiro,Masculino,35,2,1272.8378,1,1,1,130.42645833333333,2019-10-01,29,0
2198,347766,2019-06-30,473,Rio de Janeiro,Masculino,48,8,0.0,2,1,0,296.4158333333333,2019-10-14,16,0
2199,347767,2019-06-30,762,São Paulo,Masculino,29,6,1413.8906,1,1,0,225.51204166666668,2019-10-14,16,0
2200,347768,2019-06-30,701,São Paulo,Masculino,37,8,1300.915,1,1,1,500.130375,2019-10-14,16,0
2201,347769,2019-06-30,600,São Paulo,Masculino,35,4,1437.4477,2,1,0,433.652125,2019-10-02,28,0
2202,347770,2019-06-30,850,Rio de Janeiro,Masculino,28,9,974.0803,1,1,1,732.7235000000003,2019-10-02,28,0
2203,347771,2019-06-30,613,Rio de Janeiro,Masculino,30,9,1119.2745,1,1,1,732.4827916666666,2019-10-13,17,0
2204,347772,2019-06-30,509,São Paulo,Masculino,31,3,0.0,2,1,0,64.00379166666667,2019-10-09,21,0
2205,347773,2019-06-30,509,Rio de Janeiro,Masculino,38,2,0.0,1,0,0,701.9171666666666,2019-10-22,8,0
2206,347774,2019-06-30,609,São Paulo,Masculino,34,1,0.0,1,1,1,754.9079166666667,2019-10-27,3,0
2207,347775,2019-06-30,456,São Paulo,Feminino,33,1,1882.8568,1,0,0,243.1830833333333,2019-10-24,6,0
2208,347776,2019-06-30,728,São Paulo,Feminino,46,2,1097.0552,1,1,0,84.4869583333333,2019-09-09,51,1
2209,347777,2019-06-30,663,Rio de Janeiro,Masculino,33,9,0.0,2,0,0,381.3109166666666,2019-10-19,11,0
2210,347778,2019-06-30,673,Minas Gerais,Feminino,34,1,1271.2279,3,0,1,319.59625,2019-10-26,4,0
2211,347779,2019-06-30,717,São Paulo,Masculino,40,0,982.4104,1,1,0,462.02975,2019-10-27,3,0
2212,347780,2019-06-30,741,Minas Gerais,Feminino,37,8,1708.4008,2,0,0,457.6798333333333,2019-10-19,11,0
2213,347781,2019-06-30,498,Minas Gerais,Feminino,41,4,875.4105999999998,2,1,1,52.40504166666666,2019-08-06,85,1
2214,347782,2019-06-30,850,São Paulo,Feminino,26,4,626.1096,2,0,1,747.3545833333334,2019-10-25,5,0
2215,347783,2019-06-30,493,São Paulo,Masculino,36,9,0.0,2,1,1,274.2355416666667,2019-10-19,11,0
2216,347784,2019-06-30,686,São Paulo,Feminino,47,5,1133.2893,1,1,0,517.3787499999999,2019-10-30,0,0
2217,347785,2019-06-30,666,Rio de Janeiro,Masculino,35,2,1048.3249,1,1,0,729.2296666666666,2019-10-27,3,0
2218,347786,2019-06-30,733,Rio de Janeiro,Feminino,31,9,1022.8985,1,1,1,481.0069166666667,2019-10-28,2,0
2219,347787,2019-06-30,631,Minas Gerais,Feminino,34,6,1252.2782,2,0,1,534.362625,2019-10-27,3,0
2220,347788,2019-06-30,714,Minas Gerais,Feminino,49,5,1405.1089000000004,1,1,0,591.3122500000002,2019-10-18,12,0
2221,347789,2019-06-30,767,Minas Gerais,Feminino,35,6,1322.5322,1,1,0,481.527375,2019-07-26,96,1
2222,347790,2019-06-30,711,Minas Gerais,Masculino,43,2,390.4329,2,1,1,730.9320416666667,2019-10-05,25,0
2223,347791,2019-06-30,722,São Paulo,Masculino,34,8,0.0,2,1,1,556.0312083333332,2019-10-20,10,0
2224,347792,2019-06-30,631,Rio de Janeiro,Masculino,55,9,996.8506,1,1,0,476.9790833333333,2019-10-29,1,0
2225,347793,2019-06-30,701,Minas Gerais,Masculino,38,3,1253.8549,2,0,1,216.85275,2019-10-22,8,0
2226,347794,2019-06-30,790,Rio de Janeiro,Masculino,46,2,1313.6536999999996,2,1,1,751.2111666666667,2019-10-13,17,0
2227,347795,2019-06-30,633,Rio de Janeiro,Masculino,58,6,983.0851,1,1,1,550.1422083333333,2019-10-03,27,0
2228,347796,2019-06-30,644,São Paulo,Feminino,37,8,0.0,2,1,0,87.37033333333333,2019-10-09,21,0
2229,347797,2019-06-30,757,Rio de Janeiro,Masculino,44,5,1408.5616,2,1,0,661.3962500000002,2019-10-21,9,0
2230,347798,2019-06-30,696,São Paulo,Feminino,30,8,0.0,2,1,1,817.2268333333333,2019-10-17,13,0
2231,347799,2019-06-30,746,São Paulo,Masculino,35,2,1722.7401,1,1,0,93.22904166666667,2019-10-12,18,0
2232,347800,2019-06-30,649,Rio de Janeiro,Masculino,36,8,0.0,2,1,0,673.6172916666667,2019-10-10,20,0
2233,347801,2019-06-30,565,Rio de Janeiro,Masculino,38,0,1224.4776,1,0,0,280.5805833333333,2019-10-22,8,0
2234,347802,2019-06-30,720,São Paulo,Feminino,38,10,0.0,2,1,1,234.2905,2019-08-12,79,1
2235,347803,2019-06-30,648,Rio de Janeiro,Feminino,56,6,1575.5959,2,1,0,587.4634583333334,2019-08-16,75,1
2236,347804,2019-06-30,632,Minas Gerais,Masculino,41,3,1265.507,1,0,0,740.1854999999998,2019-07-20,102,1
2237,347805,2019-06-30,622,São Paulo,Feminino,30,2,1585.8482,3,1,0,593.0939583333333,2019-08-22,69,1
2238,347806,2019-06-30,835,São Paulo,Masculino,28,2,1635.6961,2,1,1,643.9970000000002,2019-10-21,9,0
2239,347807,2019-06-30,493,São Paulo,Feminino,31,3,0.0,1,1,1,735.7095,2019-07-21,101,1
2240,347808,2019-06-30,785,Minas Gerais,Feminino,33,6,1272.1145,1,0,0,799.8409583333333,2019-10-27,3,0
2241,347809,2019-06-30,681,Minas Gerais,Masculino,42,3,1181.9997,2,1,0,39.387,2019-07-08,114,1
2242,347810,2019-06-30,621,Minas Gerais,Feminino,30,2,1010.1408,2,1,1,688.5721249999998,2019-10-09,21,0
2243,347811,2019-06-30,756,Rio de Janeiro,Masculino,38,6,1192.0885,1,1,0,707.3495416666667,2019-08-11,80,1
2244,347812,2019-06-30,515,São Paulo,Feminino,66,6,0.0,2,1,1,669.4296249999999,2019-10-16,14,0
2245,347813,2019-06-30,625,São Paulo,Feminino,58,10,537.7273,1,1,1,800.3004166666667,2019-09-05,55,1
2246,347814,2019-06-30,717,Rio de Janeiro,Feminino,39,6,0.0,2,1,0,388.648375,2019-10-11,19,0
2247,347815,2019-06-30,595,Minas Gerais,Feminino,41,2,1388.7881,1,0,1,467.7902916666667,2019-10-09,21,0
2248,347816,2019-06-30,539,Rio de Janeiro,Feminino,37,1,1309.2281,2,0,0,9.111791666666663,2019-10-14,16,0
2249,347817,2019-06-30,762,São Paulo,Masculino,35,9,0.0,2,1,1,179.48208333333332,2019-10-21,9,0
2250,347818,2019-06-30,706,Rio de Janeiro,Masculino,20,8,0.0,2,1,1,51.53379166666667,2019-10-28,2,0
2251,347819,2019-06-30,677,Rio de Janeiro,Feminino,25,8,1308.6619,1,1,0,176.70920833333332,2019-10-03,27,0
2252,347820,2019-06-30,733,Minas Gerais,Feminino,33,7,1872.5794,1,0,1,793.4617083333333,2019-10-11,19,0
2253,347821,2019-06-30,684,Rio de Janeiro,Feminino,41,7,0.0,1,1,1,576.6432083333333,2019-10-27,3,0
2254,347822,2019-06-30,679,São Paulo,Masculino,36,6,1477.3364,1,0,1,718.75575,2019-10-03,27,0
2255,347823,2019-06-30,478,Rio de Janeiro,Masculino,43,1,0.0,2,1,1,824.6517916666666,2019-10-09,21,0
2256,347824,2019-06-30,696,São Paulo,Masculino,33,2,1631.3927,1,1,1,29.314,2019-10-27,3,0
2257,347825,2019-06-30,686,Rio de Janeiro,Feminino,35,4,0.0,2,1,1,665.3189583333333,2019-10-06,24,0
2258,347826,2019-06-30,466,São Paulo,Feminino,36,5,1195.4015,1,0,1,335.84995833333335,2019-10-23,7,0
2259,347827,2019-06-30,686,São Paulo,Feminino,41,4,1295.5376,2,1,0,781.6658333333332,2019-10-28,2,0
2260,347828,2019-06-30,576,São Paulo,Masculino,55,9,0.0,2,1,1,393.54570833333327,2019-10-26,4,0
2261,347829,2019-06-30,763,Minas Gerais,Feminino,61,1,661.0189,1,1,1,599.9219583333332,2019-10-08,22,0
2262,347830,2019-06-30,572,São Paulo,Masculino,43,2,1404.3198000000002,1,1,0,110.21070833333332,2019-07-21,101,1
2263,347831,2019-06-30,757,São Paulo,Feminino,49,2,0.0,2,0,0,685.3455000000001,2019-10-07,23,0
2264,347832,2019-06-30,582,São Paulo,Feminino,29,0,0.0,1,1,1,350.053375,2019-10-21,9,0
2265,347833,2019-06-30,623,São Paulo,Feminino,35,5,0.0,2,1,0,421.6336666666667,2019-10-25,5,0
2266,347834,2019-06-30,617,Minas Gerais,Feminino,37,4,1164.7143,2,1,0,730.5197499999997,2019-09-09,51,1
2267,347835,2019-06-30,425,São Paulo,Masculino,39,4,0.0,2,1,0,821.7763333333335,2019-10-20,10,0
2268,347836,2019-06-30,659,São Paulo,Feminino,56,9,1237.8524,1,1,0,414.6001250000001,2019-07-12,110,1
2269,347837,2019-06-30,605,São Paulo,Feminino,33,4,0.0,2,0,1,348.75275,2019-10-29,1,0
2270,347838,2019-06-30,538,São Paulo,Feminino,38,8,887.5894999999998,2,0,0,117.60895833333332,2019-08-21,70,1
2271,347839,2019-06-30,665,Minas Gerais,Masculino,25,5,1536.1183,2,1,0,147.1735416666667,2019-10-16,14,0
2272,347840,2019-06-30,491,Minas Gerais,Feminino,57,4,1120.4472,1,1,1,171.79054166666668,2019-09-09,51,1
2273,347841,2019-06-30,726,Rio de Janeiro,Feminino,27,7,1238.2607,1,0,1,329.04408333333333,2019-10-29,1,0
2274,347842,2019-06-30,580,São Paulo,Feminino,65,9,1068.0426,3,1,0,449.54454166666665,2019-07-08,114,1
2275,347843,2019-06-30,550,São Paulo,Feminino,48,6,0.0,2,1,1,799.4595,2019-10-02,28,0
2276,347844,2019-06-30,542,São Paulo,Feminino,59,2,688.9277000000002,2,1,0,32.93775,2019-07-05,117,1
2277,347845,2019-06-30,732,São Paulo,Feminino,43,6,0.0,2,1,0,273.881375,2019-10-01,29,0
2278,347846,2019-06-30,473,São Paulo,Feminino,33,5,1258.2743,1,0,1,607.0780416666668,2019-10-14,16,0
2279,347847,2019-06-30,745,Rio de Janeiro,Masculino,34,9,0.0,2,1,0,208.52604166666663,2019-10-25,5,0
2280,347848,2019-06-30,732,São Paulo,Masculino,36,7,0.0,2,1,1,253.4593333333333,2019-10-13,17,0
2281,347849,2019-06-30,848,Minas Gerais,Feminino,40,5,1484.9564,1,0,0,661.8915833333333,2019-10-21,9,0
2282,347850,2019-06-30,572,São Paulo,Masculino,37,1,1330.4366,1,0,0,463.512875,2019-10-26,4,0
2283,347851,2019-06-30,702,São Paulo,Masculino,45,9,749.8958,1,1,1,712.5612083333333,2019-10-05,25,0
2284,347852,2019-06-30,664,Minas Gerais,Masculino,39,7,602.6323,1,1,0,711.8138333333333,2019-10-01,29,0
2285,347853,2019-06-30,630,Minas Gerais,Masculino,50,3,1293.7091,4,1,1,199.06391666666667,2019-09-15,45,1
2286,347854,2019-06-30,618,Minas Gerais,Masculino,44,5,1579.5583,2,0,0,580.407125,2019-10-01,29,0
2287,347855,2019-06-30,556,São Paulo,Masculino,26,4,0.0,1,1,0,813.1974166666668,2019-10-14,16,0
2288,347856,2019-06-30,619,São Paulo,Feminino,30,7,707.2917,1,1,1,670.6202916666666,2019-10-24,6,0
2289,347857,2019-06-30,644,São Paulo,Masculino,48,8,0.0,2,0,1,187.3564166666667,2019-07-26,96,1
2290,347858,2019-06-30,658,Rio de Janeiro,Masculino,50,2,0.0,2,1,0,217.24054166666667,2019-10-17,13,0
2291,347859,2019-06-30,598,Rio de Janeiro,Masculino,27,8,907.2152,2,1,0,455.40075,2019-10-10,20,0
2292,347860,2019-06-30,677,São Paulo,Masculino,27,2,0.0,2,1,1,83.720375,2019-10-16,14,0
2293,347861,2019-06-30,689,Rio de Janeiro,Feminino,45,0,577.8422,1,1,0,824.1833333333334,2019-07-14,108,1
2294,347862,2019-06-30,591,São Paulo,Masculino,33,9,1317.6572,1,1,0,494.92525,2019-10-18,12,0
2295,347863,2019-06-30,699,São Paulo,Masculino,40,7,0.0,1,0,1,636.983875,2019-09-08,52,1
2296,347864,2019-06-30,749,Minas Gerais,Masculino,47,9,1100.2274,1,0,1,565.230375,2019-07-03,119,1
2297,347865,2019-06-30,709,São Paulo,Feminino,40,9,1315.6963,1,1,1,433.21075,2019-10-15,15,0
2298,347866,2019-06-30,607,Minas Gerais,Masculino,61,2,1645.235,2,1,1,149.1115,2019-10-10,20,0
2299,347867,2019-06-30,650,Minas Gerais,Feminino,25,2,1143.3095,1,1,1,105.521125,2019-10-07,23,0
2300,347868,2019-06-30,651,Rio de Janeiro,Feminino,45,10,1359.2316,1,1,0,78.0535,2019-10-23,7,0
2301,347869,2019-06-30,676,São Paulo,Feminino,61,8,0.0,2,1,1,493.84470833333336,2019-10-06,24,0
2302,347870,2019-06-30,723,São Paulo,Feminino,49,4,0.0,2,0,1,374.884375,2019-10-06,24,0
2303,347871,2019-06-30,714,Rio de Janeiro,Masculino,45,0,1246.9348,1,0,1,779.9756249999997,2019-10-29,1,0
2304,347872,2019-06-30,759,Rio de Janeiro,Feminino,35,7,1479.3642000000002,1,1,1,444.9404166666666,2019-10-26,4,0
2305,347873,2019-06-30,582,São Paulo,Masculino,29,0,0.0,1,1,0,593.8181250000002,2019-10-04,26,0
2306,347874,2019-06-30,697,São Paulo,Feminino,34,2,1265.5892,1,1,0,305.560125,2019-10-27,3,0
2307,347875,2019-06-30,610,Minas Gerais,Masculino,57,6,1069.3811,2,0,1,777.5519583333332,2019-10-23,7,0
2308,347876,2019-06-30,488,Minas Gerais,Feminino,33,4,1400.0235,1,1,0,515.0575416666667,2019-10-03,27,0
2309,347877,2019-06-30,599,Minas Gerais,Masculino,46,9,1234.4472,1,1,1,130.70033333333333,2019-09-15,45,1
2310,347878,2019-06-30,781,São Paulo,Masculino,32,6,1471.0791,1,1,1,166.945625,2019-10-29,1,0
2311,347879,2019-06-30,645,São Paulo,Masculino,19,9,1285.1484,1,0,0,733.2049583333333,2019-10-02,28,0
2312,347880,2019-06-30,545,São Paulo,Feminino,55,5,0.0,1,0,0,41.81154166666667,2019-08-18,73,1
2313,347881,2019-06-30,597,Minas Gerais,Feminino,40,9,1067.5601,2,1,0,629.8664166666666,2019-10-29,1,0
2314,347882,2019-06-30,561,Rio de Janeiro,Feminino,28,3,0.0,2,1,0,797.4490000000003,2019-10-07,23,0
2315,347883,2019-06-30,662,São Paulo,Feminino,37,6,0.0,2,1,0,213.454875,2019-10-11,19,0
2316,347884,2019-06-30,649,Minas Gerais,Feminino,50,5,1553.9332000000004,1,1,1,363.96425,2019-09-26,34,1
2317,347885,2019-06-30,630,São Paulo,Feminino,36,2,1104.1448,1,1,1,204.10395833333328,2019-10-03,27,0
2318,347886,2019-06-30,672,Rio de Janeiro,Masculino,33,2,0.0,2,1,1,761.4083333333333,2019-10-26,4,0
2319,347887,2019-06-30,636,Minas Gerais,Feminino,37,9,1570.9851999999996,1,1,1,639.7302916666666,2019-10-11,19,0
2320,347888,2019-06-30,593,Minas Gerais,Feminino,38,5,856.2660000000002,1,1,1,521.1652083333332,2019-10-08,22,0
2321,347889,2019-06-30,545,Minas Gerais,Masculino,45,6,937.9642,2,1,1,676.3385833333333,2019-10-25,5,0
2322,347890,2019-06-30,567,Rio de Janeiro,Feminino,41,1,0.0,2,1,0,14.228,2019-10-22,8,0
2323,347891,2019-06-30,583,São Paulo,Masculino,51,6,1252.6803,2,1,0,687.8427083333332,2019-10-16,14,0
2324,347892,2019-06-30,681,São Paulo,Feminino,29,2,1481.4384,1,1,1,216.75579166666665,2019-10-10,20,0
2325,347893,2019-06-30,762,Rio de Janeiro,Masculino,29,10,1155.4533,2,1,0,617.7351249999998,2019-10-26,4,0
2326,347894,2019-06-30,648,Rio de Janeiro,Masculino,35,7,0.0,2,0,0,512.0792083333333,2019-10-29,1,0
2327,347895,2019-06-30,644,São Paulo,Masculino,30,5,449.2888,1,1,1,44.88108333333333,2019-10-02,28,0
2328,347896,2019-06-30,706,Rio de Janeiro,Masculino,29,2,0.0,2,1,1,76.06462499999998,2019-10-26,4,0
2329,347897,2019-06-30,850,São Paulo,Masculino,35,3,1624.4235,1,1,0,764.8615833333333,2019-10-04,26,0
2330,347898,2019-06-30,484,Rio de Janeiro,Feminino,39,5,0.0,2,1,1,730.1005,2019-10-19,11,0
2331,347899,2019-06-30,508,Minas Gerais,Masculino,28,0,962.1382,2,1,0,616.3064999999998,2019-10-12,18,0
2332,347900,2019-06-30,439,São Paulo,Feminino,29,6,1565.6943,1,1,0,752.4944166666667,2019-10-26,4,0
2333,347901,2019-06-30,484,Rio de Janeiro,Masculino,36,8,0.0,2,1,0,775.5686666666667,2019-10-19,11,0
2334,347902,2019-06-30,803,Rio de Janeiro,Feminino,37,1,0.0,2,0,0,31.06333333333333,2019-10-18,12,0
2335,347903,2019-06-30,724,Minas Gerais,Feminino,48,6,1104.6325,2,1,1,335.6337916666667,2019-09-19,41,1
2336,347904,2019-06-30,640,São Paulo,Masculino,33,7,1545.7576,1,1,0,107.17616666666665,2019-09-14,46,1
2337,347905,2019-06-30,701,Rio de Janeiro,Feminino,35,9,0.0,2,0,0,712.4869166666666,2019-10-17,13,0
2338,347906,2019-06-30,537,São Paulo,Masculino,37,3,0.0,2,1,1,85.84716666666667,2019-10-06,24,0
2339,347907,2019-06-30,651,Minas Gerais,Masculino,26,5,1470.3732,1,0,0,590.6802500000002,2019-10-18,12,0
2340,347908,2019-06-30,523,Minas Gerais,Masculino,41,0,1192.7631,1,0,0,509.51825,2019-08-16,75,1
2341,347909,2019-06-30,717,São Paulo,Feminino,25,7,1086.6485,2,1,0,791.7160416666667,2019-10-13,17,0
2342,347910,2019-06-30,593,Rio de Janeiro,Masculino,44,5,0.0,1,1,0,533.5290833333332,2019-10-11,19,0
2343,347911,2019-06-30,706,Minas Gerais,Masculino,38,5,1630.3482,2,1,1,565.2590416666667,2019-10-11,19,0
2344,347912,2019-06-30,714,Minas Gerais,Feminino,49,4,930.5934,1,1,0,31.54795833333333,2019-08-07,84,1
2345,347913,2019-06-30,794,Rio de Janeiro,Masculino,38,9,1795.8131,1,1,0,98.31766666666668,2019-10-05,25,0
2346,347914,2019-06-30,518,Minas Gerais,Masculino,46,4,1136.2593,1,0,0,386.36425,2019-07-29,93,1
2347,347915,2019-06-30,589,Minas Gerais,Masculino,55,7,1199.6148,1,1,0,271.48679166666665,2019-09-21,39,1
2348,347916,2019-06-30,824,São Paulo,Masculino,45,3,1292.0948,1,0,0,250.632375,2019-10-29,1,0
2349,347917,2019-06-30,719,Minas Gerais,Feminino,42,5,1372.2704,3,1,0,621.2390833333334,2019-07-14,108,1
2350,347918,2019-06-30,617,Minas Gerais,Feminino,58,3,1190.2475,2,1,0,146.6635,2019-08-17,74,1
2351,347919,2019-06-30,651,São Paulo,Masculino,35,7,746.235,3,1,0,539.380375,2019-09-21,39,1
2352,347920,2019-06-30,637,Rio de Janeiro,Feminino,45,2,1579.2945000000002,1,1,1,604.7270416666668,2019-08-09,82,1
2353,347921,2019-06-30,554,São Paulo,Feminino,26,7,926.0686,2,1,0,802.9570416666667,2019-10-18,12,0
2354,347922,2019-06-30,731,Minas Gerais,Masculino,35,2,1278.6292999999996,2,1,0,579.5154166666667,2019-10-19,11,0
2355,347923,2019-06-30,569,Rio de Janeiro,Feminino,42,1,0.0,1,1,1,348.4566666666667,2019-07-26,96,1
2356,347924,2019-06-30,625,Minas Gerais,Feminino,37,4,1427.1181,1,1,0,148.43920833333334,2019-10-04,26,0
2357,347925,2019-06-30,592,São Paulo,Feminino,38,4,0.0,2,1,0,147.2456666666667,2019-10-10,20,0
2358,347926,2019-06-30,669,São Paulo,Masculino,43,1,1631.5985,1,0,1,65.01166666666667,2019-10-08,22,0
2359,347927,2019-06-30,663,Minas Gerais,Masculino,32,3,1085.8686,1,1,1,759.813375,2019-10-10,20,0
2360,347928,2019-06-30,518,Minas Gerais,Feminino,41,5,1106.2499,1,1,0,372.198625,2019-10-29,1,0
2361,347929,2019-06-30,686,Minas Gerais,Feminino,43,5,1548.4624,2,1,1,632.9316666666667,2019-10-02,28,0
2362,347930,2019-06-30,709,Minas Gerais,Masculino,45,4,1229.1771,1,1,1,0.04825,2019-09-13,47,1
2363,347931,2019-06-30,571,São Paulo,Feminino,33,9,0.0,2,0,1,322.9984166666666,2019-10-13,17,0
2364,347932,2019-06-30,707,São Paulo,Feminino,31,2,827.8793,2,0,0,380.9320416666667,2019-10-11,19,0
2365,347933,2019-06-30,701,Minas Gerais,Masculino,32,5,1025.0034,1,0,0,442.8657083333334,2019-10-30,0,0
2366,347934,2019-06-30,672,São Paulo,Masculino,34,9,0.0,2,1,0,674.1698749999998,2019-10-29,1,0
2367,347935,2019-06-30,620,Minas Gerais,Masculino,39,9,1594.9279,1,1,0,335.75975,2019-09-07,53,1
2368,347936,2019-06-30,557,Rio de Janeiro,Masculino,48,10,0.0,2,1,1,771.2270000000002,2019-10-16,14,0
2369,347937,2019-06-30,648,Rio de Janeiro,Feminino,54,7,1182.4102,1,1,0,719.1120416666668,2019-07-02,120,1
