ClientId,DataExtracao,Score_Credito,Estado,Gênero,Idade,Tempo_Cliente,Limite_Credito_Mercado,Qte_Categorias,Usa_Cartao_Credito,Programa_Fidelidade,Sum_Pedidos_Acumulados,DataUltimaTransacao,DiasDesdeUltTransacao,Target,Cluster,TARGET
348637,2019-06-30,666,São Paulo,Masculino,43,7,1377.8074,2,1,1,496.2502083333334,2019-09-22,38,1,2,1
348638,2019-06-30,674,Rio de Janeiro,Masculino,32,2,0.0,2,1,0,585.7465416666668,2019-10-06,24,0,1,0
348639,2019-06-30,798,São Paulo,Masculino,32,7,0.0,2,0,1,157.21645833333332,2019-10-19,11,0,2,0
348640,2019-06-30,740,São Paulo,Feminino,30,8,1052.0954,1,1,0,7.719083333333333,2019-10-12,18,0,2,0
348641,2019-06-30,531,Minas Gerais,Feminino,32,0,1095.7021,2,1,1,716.8743333333333,2019-10-25,5,0,3,0
348642,2019-06-30,614,Minas Gerais,Feminino,44,6,1187.1586,1,1,0,556.6296249999998,2019-07-02,120,1,3,1
348643,2019-06-30,556,São Paulo,Masculino,35,10,0.0,2,1,1,803.1299166666668,2019-10-09,21,0,2,0
348644,2019-06-30,678,Minas Gerais,Feminino,43,2,1533.9317999999996,2,1,1,807.6177916666667,2019-10-09,21,0,1,0
348645,2019-06-30,587,Minas Gerais,Masculino,33,6,1326.0335999999998,1,1,0,232.39883333333333,2019-10-10,20,0,3,0
348646,2019-06-30,527,Rio de Janeiro,Feminino,36,6,0.0,2,1,1,426.167875,2019-10-13,17,0,3,0
348647,2019-06-30,757,Minas Gerais,Feminino,34,1,1293.9801,2,0,0,187.356,2019-10-03,27,0,1,0
348648,2019-06-30,468,Rio de Janeiro,Masculino,28,3,0.0,2,1,0,711.0875833333333,2019-10-29,1,0,3,0
348649,2019-06-30,693,São Paulo,Masculino,29,2,1513.5274,1,0,0,821.4412083333334,2019-10-11,19,0,1,0
348650,2019-06-30,483,São Paulo,Feminino,44,5,1368.3648999999998,1,1,0,801.4995833333332,2019-09-21,39,1,3,1
348651,2019-06-30,466,São Paulo,Masculino,40,4,915.9206,1,1,0,588.3757499999998,2019-07-29,93,1,3,1
348652,2019-06-30,770,São Paulo,Feminino,30,8,0.0,2,1,0,418.987625,2019-10-16,14,0,2,0
348653,2019-06-30,734,São Paulo,Feminino,54,3,0.0,1,1,0,545.0230833333333,2019-09-13,47,1,0,1
348654,2019-06-30,716,São Paulo,Feminino,22,8,0.0,2,1,1,385.86241666666666,2019-10-12,18,0,2,0
348655,2019-06-30,439,São Paulo,Masculino,36,2,1655.3628,2,1,1,516.4867916666667,2019-10-14,16,0,3,0
348656,2019-06-30,538,Minas Gerais,Masculino,25,5,624.8294999999998,1,1,1,428.160125,2019-10-30,0,0,3,0
348657,2019-06-30,743,São Paulo,Masculino,40,8,681.5559,1,1,0,395.319375,2019-10-08,22,0,2,0
348658,2019-06-30,734,Rio de Janeiro,Feminino,43,3,558.5333,2,0,1,395.049375,2019-07-22,100,1,1,1
348659,2019-06-30,656,São Paulo,Masculino,37,2,0.0,2,0,1,282.67004166666663,2019-10-16,14,0,1,0
348660,2019-06-30,666,São Paulo,Feminino,31,2,795.8942999999998,1,0,0,16.877375,2019-10-17,13,0,1,0
348661,2019-06-30,627,Rio de Janeiro,Masculino,41,5,1008.8076,1,0,1,561.1052083333332,2019-10-14,16,0,3,0
348662,2019-06-30,480,Minas Gerais,Feminino,25,3,1743.3035,2,0,0,756.8630416666667,2019-10-20,10,0,3,0
348663,2019-06-30,792,São Paulo,Masculino,19,7,1433.9051000000004,1,1,0,138.6785,2019-10-30,0,0,2,0
348664,2019-06-30,613,Minas Gerais,Masculino,59,8,914.1576,1,0,0,116.52083333333331,2019-09-04,56,1,0,1
348665,2019-06-30,476,Minas Gerais,Masculino,30,3,1343.6642000000004,1,1,0,284.7647083333333,2019-10-26,4,0,3,0
348666,2019-06-30,539,São Paulo,Feminino,24,3,0.0,2,1,1,825.6711250000002,2019-10-16,14,0,3,0
348667,2019-06-30,696,Rio de Janeiro,Masculino,60,8,887.8681,1,1,1,820.2433333333332,2019-10-20,10,0,0,0
348668,2019-06-30,810,Minas Gerais,Masculino,35,3,968.1446,2,1,1,502.1292916666666,2019-10-13,17,0,1,0
348669,2019-06-30,763,Minas Gerais,Masculino,32,9,1606.8041,1,1,0,128.693125,2019-10-17,13,0,2,0
348670,2019-06-30,640,São Paulo,Feminino,29,3,0.0,2,1,0,11.432041666666668,2019-10-16,14,0,1,0
348671,2019-06-30,655,São Paulo,Feminino,47,10,0.0,2,1,0,699.0775833333333,2019-10-30,0,0,2,0
348672,2019-06-30,526,Minas Gerais,Masculino,31,5,1455.3720999999996,1,1,0,551.6860000000003,2019-10-23,7,0,3,0
348673,2019-06-30,678,São Paulo,Feminino,28,4,0.0,2,1,1,601.7632083333334,2019-08-26,65,1,1,1
348674,2019-06-30,554,São Paulo,Feminino,45,6,0.0,2,1,1,755.01875,2019-10-23,7,0,3,0
348675,2019-06-30,597,Rio de Janeiro,Feminino,30,2,1193.7011,1,1,1,761.35925,2019-09-10,50,1,3,1
348676,2019-06-30,560,Rio de Janeiro,Feminino,28,1,0.0,2,1,1,503.6696666666666,2019-10-20,10,0,3,0
348677,2019-06-30,850,Minas Gerais,Feminino,47,10,1343.8152,1,0,0,111.720375,2019-09-25,35,1,2,1
348678,2019-06-30,546,Minas Gerais,Feminino,74,8,1148.8874,2,1,1,278.0526250000001,2019-09-14,46,1,0,1
348679,2019-06-30,623,Minas Gerais,Masculino,42,1,1493.3248,2,1,0,420.1425833333333,2019-10-11,19,0,1,0
348680,2019-06-30,698,São Paulo,Feminino,40,7,1050.6174,3,1,0,449.2304583333333,2019-09-24,36,1,2,1
348681,2019-06-30,620,São Paulo,Masculino,32,7,0.0,2,1,1,144.44079166666668,2019-10-16,14,0,2,0
348682,2019-06-30,619,São Paulo,Feminino,40,10,0.0,1,1,1,612.891,2019-08-23,68,1,2,1
348683,2019-06-30,561,São Paulo,Masculino,21,4,0.0,1,1,1,153.92645833333333,2019-10-02,28,0,3,0
348684,2019-06-30,753,São Paulo,Feminino,39,7,1550.628,1,1,1,68.58654166666666,2019-10-09,21,0,2,0
348685,2019-06-30,721,Rio de Janeiro,Masculino,43,3,887.9834,1,0,0,190.04429166666665,2019-10-22,8,0,1,0
348686,2019-06-30,451,São Paulo,Masculino,33,6,0.0,2,1,0,770.6421249999997,2019-10-22,8,0,3,0
348687,2019-06-30,680,Minas Gerais,Feminino,51,5,1431.3987,1,0,0,199.147625,2019-07-14,108,1,0,1
348688,2019-06-30,590,Rio de Janeiro,Feminino,23,7,0.0,2,1,0,819.9579166666666,2019-10-12,18,0,2,0
348689,2019-06-30,634,Minas Gerais,Masculino,27,3,1070.2752,1,1,0,722.607,2019-10-21,9,0,1,0
348690,2019-06-30,676,São Paulo,Masculino,29,4,1407.2093,1,1,0,150.92158333333333,2019-10-11,19,0,1,0
348691,2019-06-30,642,São Paulo,Masculino,30,8,809.6457,2,1,0,728.0758333333334,2019-10-09,21,0,2,0
348692,2019-06-30,760,São Paulo,Masculino,39,6,1785.8546,1,1,0,279.71375000000006,2019-07-20,102,1,2,1
348693,2019-06-30,736,Rio de Janeiro,Feminino,26,4,1358.8913,1,1,1,690.3834583333332,2019-10-10,20,0,1,0
348694,2019-06-30,656,São Paulo,Masculino,43,7,1349.1985,1,1,0,811.2164583333334,2019-10-30,0,0,2,0
348695,2019-06-30,776,Minas Gerais,Masculino,33,8,1151.3034,1,0,0,539.6895833333333,2019-08-09,82,1,2,1
348696,2019-06-30,832,Rio de Janeiro,Feminino,34,6,1381.9013,2,0,1,610.4633333333334,2019-10-16,14,0,2,0
348697,2019-06-30,631,Minas Gerais,Masculino,37,9,1315.1949,2,1,1,215.6340833333333,2019-10-30,0,0,2,0
348698,2019-06-30,795,Rio de Janeiro,Feminino,56,5,0.0,1,1,0,147.57787500000006,2019-08-13,78,1,0,1
348699,2019-06-30,648,Minas Gerais,Feminino,39,3,1269.3598,2,0,1,241.64891666666668,2019-10-07,23,0,1,0
348700,2019-06-30,615,São Paulo,Masculino,39,4,1337.0709,1,1,1,450.6364583333333,2019-10-02,28,0,3,0
348701,2019-06-30,682,São Paulo,Feminino,27,1,978.932,1,1,0,692.27075,2019-10-08,22,0,1,0
348702,2019-06-30,694,São Paulo,Masculino,34,5,1279.0003,1,1,0,423.9075,2019-10-20,10,0,1,0
348703,2019-06-30,694,São Paulo,Masculino,37,10,1438.3547,1,0,1,138.8612916666667,2019-10-23,7,0,2,0
348704,2019-06-30,607,São Paulo,Masculino,44,0,0.0,2,1,1,338.08370833333333,2019-10-21,9,0,1,0
348705,2019-06-30,664,São Paulo,Masculino,48,10,0.0,1,1,0,584.054875,2019-09-11,49,1,2,1
348706,2019-06-30,756,São Paulo,Masculino,60,2,0.0,1,1,1,693.8062083333333,2019-07-22,100,1,0,1
348707,2019-06-30,645,São Paulo,Feminino,40,3,1295.9677,1,1,1,430.1358333333334,2019-10-23,7,0,1,0
348708,2019-06-30,653,Rio de Janeiro,Masculino,30,4,0.0,2,1,0,503.0668333333333,2019-10-15,15,0,1,0
348709,2019-06-30,710,Minas Gerais,Feminino,24,2,1104.0744,2,0,0,65.96845833333333,2019-09-27,33,1,1,1
348710,2019-06-30,697,São Paulo,Feminino,76,7,0.0,2,0,1,786.551875,2019-10-09,21,0,0,0
348711,2019-06-30,619,Minas Gerais,Feminino,41,8,1420.1576,2,1,0,476.3485833333333,2019-10-13,17,0,2,0
348712,2019-06-30,648,Rio de Janeiro,Masculino,55,1,813.7007000000001,1,0,1,756.3918333333335,2019-10-14,16,0,0,0
348713,2019-06-30,482,Minas Gerais,Feminino,48,2,693.2947,1,0,0,427.6688333333333,2019-07-25,97,1,3,1
348714,2019-06-30,548,São Paulo,Feminino,28,8,1167.555,2,1,1,660.7715416666667,2019-07-10,112,1,3,1
348715,2019-06-30,752,Rio de Janeiro,Masculino,44,6,838.7033,1,1,0,744.6759999999997,2019-10-10,20,0,2,0
348716,2019-06-30,648,São Paulo,Feminino,39,6,1306.9489,2,1,1,641.48075,2019-09-16,44,1,2,1
348717,2019-06-30,643,Rio de Janeiro,Feminino,34,8,1174.5147,1,1,0,272.39525,2019-10-21,9,0,2,0
348718,2019-06-30,573,Minas Gerais,Feminino,35,9,2068.6878,2,0,1,429.10895833333336,2019-10-05,25,0,2,0
348719,2019-06-30,686,São Paulo,Feminino,39,3,1116.9562,1,0,0,569.3493333333333,2019-10-05,25,0,1,0
348720,2019-06-30,644,São Paulo,Feminino,40,9,1372.8526000000004,4,1,0,321.09845833333327,2019-07-03,119,1,2,1
348721,2019-06-30,702,São Paulo,Feminino,29,6,1492.1839000000002,1,1,1,40.13754166666667,2019-10-21,9,0,2,0
348722,2019-06-30,652,São Paulo,Masculino,51,7,0.0,2,0,1,181.2348333333333,2019-10-20,10,0,0,0
348723,2019-06-30,641,Rio de Janeiro,Masculino,32,7,0.0,2,1,1,101.11366666666667,2019-10-18,12,0,2,0
348724,2019-06-30,692,Minas Gerais,Feminino,41,8,1307.0129,1,1,0,247.3093333333333,2019-09-01,59,1,2,1
348725,2019-06-30,574,Rio de Janeiro,Masculino,34,5,0.0,2,0,0,117.79108333333332,2019-10-01,29,0,3,0
348726,2019-06-30,643,São Paulo,Feminino,31,3,1679.4948000000004,1,1,0,596.5097499999998,2019-10-21,9,0,1,0
348727,2019-06-30,834,São Paulo,Masculino,23,4,1312.5481,1,1,0,84.16374999999995,2019-10-25,5,0,1,0
348728,2019-06-30,591,São Paulo,Masculino,28,5,0.0,2,1,1,202.5288333333333,2019-10-17,13,0,3,0
348729,2019-06-30,470,Rio de Janeiro,Masculino,34,9,0.0,2,0,1,370.89029166666654,2019-10-28,2,0,3,0
348730,2019-06-30,608,Rio de Janeiro,Masculino,34,7,866.5613000000002,1,0,1,249.542875,2019-10-17,13,0,2,0
348731,2019-06-30,649,Minas Gerais,Feminino,37,8,1147.3726,1,1,1,444.3995,2019-07-21,101,1,2,1
348732,2019-06-30,665,São Paulo,Feminino,38,5,0.0,2,1,0,651.8315,2019-10-17,13,0,1,0
348733,2019-06-30,651,São Paulo,Feminino,39,6,0.0,1,1,0,100.73516666666666,2019-10-10,20,0,2,0
348734,2019-06-30,555,Minas Gerais,Masculino,62,4,1198.1733,1,0,1,181.2795833333333,2019-07-29,93,1,0,1
348735,2019-06-30,637,São Paulo,Feminino,48,7,1308.0699,2,1,1,550.0243750000002,2019-07-23,99,1,0,1
348736,2019-06-30,675,São Paulo,Feminino,49,0,0.0,1,1,1,335.40295833333334,2019-09-24,36,1,1,1
348737,2019-06-30,677,Rio de Janeiro,Masculino,40,5,0.0,2,1,0,370.6148333333333,2019-10-10,20,0,2,0
348738,2019-06-30,850,Minas Gerais,Feminino,35,2,809.3175,1,0,0,52.66529166666667,2019-07-24,98,1,1,1
348739,2019-06-30,815,São Paulo,Feminino,56,3,0.0,3,1,1,392.7006666666666,2019-07-30,92,1,0,1
348740,2019-06-30,665,Minas Gerais,Masculino,32,1,1321.7867,1,0,0,49.44066666666667,2019-10-25,5,0,1,0
348741,2019-06-30,485,São Paulo,Feminino,27,3,0.0,2,1,0,589.3744166666667,2019-10-29,1,0,3,0
348742,2019-06-30,577,Rio de Janeiro,Masculino,43,6,0.0,2,1,1,622.740875,2019-10-29,1,0,3,0
348743,2019-06-30,586,São Paulo,Feminino,35,7,1647.6902,3,1,0,499.22604166666673,2019-07-03,119,1,3,1
348744,2019-06-30,722,Minas Gerais,Masculino,29,1,1072.3385,2,1,0,103.85383333333333,2019-10-06,24,0,1,0
348745,2019-06-30,528,São Paulo,Feminino,27,7,1762.2707,2,0,1,581.1730416666667,2019-10-23,7,0,3,0
348746,2019-06-30,542,São Paulo,Feminino,39,4,1099.4939,2,1,1,171.95270833333333,2019-10-23,7,0,3,0
348747,2019-06-30,552,São Paulo,Feminino,34,5,0.0,2,1,1,5.6308750000000005,2019-10-19,11,0,3,0
348748,2019-06-30,678,São Paulo,Feminino,60,10,1177.3881,1,1,0,614.5406666666668,2019-09-24,36,1,0,1
348749,2019-06-30,575,Rio de Janeiro,Feminino,37,9,1332.9245,1,1,0,463.2295416666667,2019-10-28,2,0,2,0
348750,2019-06-30,669,São Paulo,Feminino,43,1,1604.7459,1,1,1,399.8464166666666,2019-10-16,14,0,1,0
348751,2019-06-30,636,São Paulo,Masculino,43,6,0.0,2,1,0,179.70395833333333,2019-10-30,0,0,2,0
348752,2019-06-30,667,Minas Gerais,Masculino,55,9,1543.9343,1,1,1,573.6456666666667,2019-09-23,37,1,0,1
348753,2019-06-30,652,Minas Gerais,Feminino,45,9,1108.2749,1,1,1,639.0980833333333,2019-09-18,42,1,2,1
348754,2019-06-30,637,Minas Gerais,Feminino,36,10,1457.5045,2,1,1,402.7531666666666,2019-10-22,8,0,2,0
348755,2019-06-30,516,Rio de Janeiro,Feminino,45,8,1090.443,1,0,1,482.57566666666673,2019-10-02,28,0,3,0
348756,2019-06-30,801,São Paulo,Feminino,32,4,751.7053999999998,1,1,1,157.9104166666667,2019-10-03,27,0,1,0
348757,2019-06-30,692,São Paulo,Feminino,42,2,0.0,2,1,0,605.0955416666667,2019-10-19,11,0,1,0
348758,2019-06-30,585,São Paulo,Feminino,28,6,1057.9589999999996,1,1,1,171.74620833333333,2019-10-28,2,0,3,0
348759,2019-06-30,590,São Paulo,Masculino,32,5,0.0,2,1,0,246.87429166666664,2019-10-12,18,0,3,0
348760,2019-06-30,554,Rio de Janeiro,Masculino,66,8,0.0,2,1,1,486.4484166666666,2019-10-05,25,0,0,0
348761,2019-06-30,659,São Paulo,Feminino,49,1,0.0,1,1,0,484.3738333333334,2019-08-07,84,1,1,1
348762,2019-06-30,690,São Paulo,Feminino,26,3,1180.9787,1,1,0,255.24095833333337,2019-10-15,15,0,1,0
348763,2019-06-30,697,Minas Gerais,Masculino,29,0,1726.9354,1,0,0,590.8290833333333,2019-10-05,25,0,1,0
348764,2019-06-30,610,São Paulo,Masculino,36,4,1294.403,2,1,0,427.65979166666665,2019-10-06,24,0,3,0
348765,2019-06-30,599,Rio de Janeiro,Masculino,36,4,0.0,2,0,0,55.04399999999998,2019-10-23,7,0,3,0
348766,2019-06-30,544,São Paulo,Masculino,23,1,964.712,1,1,0,148.12904166666667,2019-10-15,15,0,3,0
348767,2019-06-30,548,São Paulo,Feminino,46,1,0.0,1,1,1,435.28775,2019-09-29,31,1,3,1
348768,2019-06-30,635,Rio de Janeiro,Masculino,24,4,1401.9718,1,1,1,595.5659583333332,2019-10-28,2,0,1,0
348769,2019-06-30,722,São Paulo,Masculino,20,6,0.0,2,1,0,814.5261666666668,2019-10-04,26,0,2,0
348770,2019-06-30,564,São Paulo,Feminino,33,4,1359.4626,1,1,0,263.2083333333333,2019-10-29,1,0,3,0
348771,2019-06-30,719,São Paulo,Masculino,69,3,0.0,2,1,1,243.00025,2019-10-04,26,0,0,0
348772,2019-06-30,547,Minas Gerais,Masculino,50,3,812.9002,3,0,1,740.612625,2019-07-28,94,1,0,1
348773,2019-06-30,850,São Paulo,Feminino,42,8,0.0,1,1,0,81.80266666666667,2019-09-29,31,1,2,1
348774,2019-06-30,515,Minas Gerais,Masculino,60,9,1137.1536,1,1,0,76.76766666666667,2019-09-19,41,1,0,1
348775,2019-06-30,667,Rio de Janeiro,Masculino,56,2,1688.8308,1,0,1,78.74074999999995,2019-10-13,17,0,0,0
348776,2019-06-30,607,Minas Gerais,Masculino,36,8,1434.2174,1,1,0,407.82925,2019-10-19,11,0,2,0
348777,2019-06-30,525,São Paulo,Masculino,26,7,1536.4439000000002,1,1,1,263.3245,2019-10-09,21,0,3,0
348778,2019-06-30,606,Rio de Janeiro,Feminino,53,1,1093.3006,1,1,1,316.083375,2019-10-17,13,0,0,0
348779,2019-06-30,686,Minas Gerais,Feminino,27,1,1150.9588,2,0,0,327.5935833333333,2019-10-28,2,0,1,0
348780,2019-06-30,611,São Paulo,Masculino,35,10,0.0,1,1,1,98.32595833333336,2019-08-27,64,1,2,1
348781,2019-06-30,827,Rio de Janeiro,Masculino,46,1,1832.7632,1,1,1,56.08445833333334,2019-10-24,6,0,1,0
348782,2019-06-30,572,São Paulo,Masculino,33,9,681.9372,1,1,0,83.32629166666666,2019-10-17,13,0,2,0
348783,2019-06-30,726,São Paulo,Feminino,32,8,0.0,2,0,0,771.1484583333333,2019-10-22,8,0,2,0
348784,2019-06-30,579,Minas Gerais,Masculino,31,6,1397.2954,1,0,1,565.8974166666667,2019-10-03,27,0,3,0
348785,2019-06-30,598,Rio de Janeiro,Feminino,56,4,983.6533,1,1,1,184.3805416666667,2019-10-15,15,0,0,0
348786,2019-06-30,663,São Paulo,Masculino,36,10,0.0,2,1,0,568.123125,2019-10-28,2,0,2,0
348787,2019-06-30,505,Minas Gerais,Feminino,37,10,1224.5397,2,1,1,219.55829166666663,2019-10-01,29,0,3,0
348788,2019-06-30,576,Minas Gerais,Masculino,30,7,1321.7441,2,0,0,390.69595833333335,2019-10-24,6,0,3,0
348789,2019-06-30,555,Rio de Janeiro,Feminino,24,2,0.0,2,0,1,824.4439583333333,2019-10-25,5,0,3,0
348790,2019-06-30,524,São Paulo,Masculino,30,1,0.0,2,1,0,528.3868750000001,2019-10-05,25,0,3,0
348791,2019-06-30,776,Rio de Janeiro,Masculino,39,2,1043.4945,1,0,0,331.2627083333333,2019-10-16,14,0,1,0
348792,2019-06-30,645,Minas Gerais,Feminino,41,2,1388.8104,1,1,0,541.4022083333333,2019-08-21,70,1,1,1
348793,2019-06-30,850,Minas Gerais,Feminino,32,0,1169.6891,1,0,0,729.5609166666666,2019-10-26,4,0,1,0
348794,2019-06-30,603,Minas Gerais,Masculino,35,1,1053.4603,2,1,1,543.2479166666667,2019-10-12,18,0,1,0
348795,2019-06-30,691,São Paulo,Masculino,26,9,1366.2319,1,1,0,638.45,2019-10-11,19,0,2,0
348796,2019-06-30,583,São Paulo,Feminino,29,10,0.0,2,1,1,463.69104166666665,2019-10-18,12,0,2,0
348797,2019-06-30,584,São Paulo,Feminino,66,5,0.0,1,1,0,206.47241666666665,2019-09-12,48,1,0,1
348798,2019-06-30,679,São Paulo,Feminino,33,6,0.0,2,1,1,408.399375,2019-10-09,21,0,2,0
348799,2019-06-30,646,São Paulo,Masculino,36,6,1244.4552,1,1,0,368.6721666666666,2019-10-14,16,0,2,0
348800,2019-06-30,559,São Paulo,Feminino,34,5,689.9966000000002,2,1,1,278.663625,2019-10-15,15,0,3,0
348801,2019-06-30,595,Rio de Janeiro,Masculino,36,6,857.6842,1,1,1,103.344875,2019-10-08,22,0,3,0
348802,2019-06-30,527,São Paulo,Masculino,47,1,0.0,1,1,0,88.80066666666669,2019-07-30,92,1,3,1
348803,2019-06-30,684,Rio de Janeiro,Masculino,34,9,1006.28,2,1,1,792.76575,2019-10-25,5,0,2,0
348804,2019-06-30,673,Rio de Janeiro,Feminino,32,0,0.0,1,1,1,303.638875,2019-10-13,17,0,1,0
348805,2019-06-30,802,Rio de Janeiro,Masculino,38,7,0.0,2,0,1,240.68604166666668,2019-10-25,5,0,2,0
348806,2019-06-30,675,São Paulo,Masculino,54,6,0.0,1,1,0,459.4743333333333,2019-07-26,96,1,0,1
348807,2019-06-30,762,Rio de Janeiro,Feminino,19,6,0.0,2,1,0,231.2507083333333,2019-10-24,6,0,2,0
348808,2019-06-30,580,São Paulo,Masculino,50,0,1256.4736,1,1,0,239.7545,2019-08-05,86,1,0,1
348809,2019-06-30,621,Minas Gerais,Feminino,31,8,1003.7539,1,1,1,376.60108333333335,2019-10-06,24,0,2,0
348810,2019-06-30,411,São Paulo,Feminino,36,10,0.0,1,0,0,502.89312500000017,2019-10-19,11,0,3,0
348811,2019-06-30,815,São Paulo,Masculino,24,7,1719.2272,1,0,1,741.7873333333333,2019-10-12,18,0,2,0
348812,2019-06-30,631,Minas Gerais,Feminino,32,2,1468.1099,2,1,1,754.1262083333335,2019-10-22,8,0,1,0
348813,2019-06-30,514,Minas Gerais,Feminino,45,3,1090.3223,1,0,1,647.5300416666666,2019-09-27,33,1,3,1
348814,2019-06-30,638,São Paulo,Masculino,57,6,0.0,1,1,0,140.3186666666667,2019-07-20,102,1,0,1
348815,2019-06-30,791,Rio de Janeiro,Masculino,25,7,0.0,1,1,0,373.6095,2019-10-12,18,0,2,0
348816,2019-06-30,516,São Paulo,Masculino,35,5,1286.5359,1,1,0,531.49275,2019-10-12,18,0,3,0
348817,2019-06-30,734,São Paulo,Masculino,37,3,803.8781,1,0,1,321.96925,2019-10-24,6,0,1,0
348818,2019-06-30,611,São Paulo,Masculino,58,8,0.0,2,0,1,448.607,2019-07-28,94,1,0,1
348819,2019-06-30,850,Minas Gerais,Masculino,43,0,1085.0882,3,1,0,766.8533333333332,2019-07-20,102,1,1,1
348820,2019-06-30,641,São Paulo,Masculino,31,10,1559.7817000000002,1,1,0,381.294625,2019-10-02,28,0,2,0
348821,2019-06-30,585,São Paulo,Feminino,38,5,0.0,1,1,1,364.0148333333333,2019-10-18,12,0,3,0
348822,2019-06-30,552,Minas Gerais,Masculino,50,4,1211.7556,1,1,0,489.60445833333335,2019-09-16,44,1,0,1
348823,2019-06-30,507,São Paulo,Feminino,29,4,893.4947,2,0,0,752.6111666666667,2019-10-19,11,0,3,0
348824,2019-06-30,735,Rio de Janeiro,Masculino,38,7,861.3171000000001,2,0,0,389.4956666666667,2019-10-06,24,0,2,0
348825,2019-06-30,707,São Paulo,Feminino,58,3,1023.4686,1,1,1,477.80266666666665,2019-10-04,26,0,0,0
348826,2019-06-30,698,Minas Gerais,Feminino,36,7,1212.6362,1,1,1,55.78283333333333,2019-10-01,29,0,2,0
348827,2019-06-30,841,São Paulo,Masculino,31,2,0.0,2,1,0,721.8354999999998,2019-10-30,0,0,1,0
348828,2019-06-30,688,Rio de Janeiro,Feminino,33,2,0.0,1,0,0,114.82158333333334,2019-08-04,87,1,1,1
348829,2019-06-30,614,São Paulo,Masculino,51,3,0.0,2,1,1,23.134875,2019-10-10,20,0,0,0
348830,2019-06-30,511,Minas Gerais,Masculino,48,6,1497.2607999999998,1,0,0,367.94945833333327,2019-08-03,88,1,3,1
348831,2019-06-30,447,São Paulo,Masculino,43,2,0.0,2,1,0,141.16358333333338,2019-09-04,56,1,3,1
348832,2019-06-30,738,São Paulo,Masculino,35,5,1612.7405,2,1,0,755.9577916666666,2019-10-10,20,0,1,0
348833,2019-06-30,422,São Paulo,Feminino,33,2,0.0,2,1,0,427.7304583333333,2019-10-26,4,0,3,0
348834,2019-06-30,537,Rio de Janeiro,Masculino,30,1,1031.3817,1,1,1,402.31425,2019-10-14,16,0,3,0
348835,2019-06-30,707,Minas Gerais,Feminino,40,3,1096.2844,1,1,0,789.025125,2019-10-20,10,0,1,0
348836,2019-06-30,690,São Paulo,Masculino,54,5,0.0,1,1,0,53.53170833333333,2019-07-28,94,1,0,1
348837,2019-06-30,664,Minas Gerais,Masculino,33,7,972.8616,2,1,0,597.6388749999999,2019-10-09,21,0,2,0
348838,2019-06-30,850,São Paulo,Feminino,33,7,1180.0426,1,1,0,766.59925,2019-10-17,13,0,2,0
348839,2019-06-30,584,Rio de Janeiro,Masculino,32,9,855.3483,1,0,0,704.7384999999997,2019-10-14,16,0,2,0
348840,2019-06-30,728,São Paulo,Feminino,59,4,0.0,1,1,1,680.6910416666667,2019-08-18,73,1,0,1
348841,2019-06-30,560,Rio de Janeiro,Feminino,43,4,951.4044,2,1,0,513.2560000000002,2019-09-11,49,1,3,1
348842,2019-06-30,629,São Paulo,Feminino,31,6,0.0,1,1,1,68.53166666666667,2019-07-29,93,1,2,1
348843,2019-06-30,658,São Paulo,Masculino,25,3,0.0,2,0,1,724.7849999999997,2019-10-03,27,0,1,0
348844,2019-06-30,794,Minas Gerais,Feminino,54,1,759.0083999999998,1,1,1,800.6444166666668,2019-10-06,24,0,0,0
348845,2019-06-30,790,São Paulo,Feminino,41,2,1266.1927,1,1,0,825.9349166666667,2019-10-21,9,0,1,0
348846,2019-06-30,640,São Paulo,Masculino,44,7,1118.3347,1,1,0,280.01141666666666,2019-10-12,18,0,2,0
348847,2019-06-30,652,Rio de Janeiro,Masculino,37,7,0.0,2,1,0,286.62470833333333,2019-10-25,5,0,2,0
348848,2019-06-30,583,São Paulo,Feminino,57,3,2383.8756,1,0,1,616.5207916666667,2019-07-21,101,1,0,1
348849,2019-06-30,775,São Paulo,Feminino,32,2,1086.9896,2,1,1,671.123875,2019-10-26,4,0,1,0
348850,2019-06-30,584,São Paulo,Feminino,39,2,1126.8769,1,1,1,532.2900416666666,2019-10-06,24,0,3,0
348851,2019-06-30,635,Minas Gerais,Feminino,48,4,815.5689,2,1,0,799.6432083333333,2019-10-07,23,0,0,0
348852,2019-06-30,814,São Paulo,Masculino,48,9,1365.9685,1,1,1,774.1329166666667,2019-10-08,22,0,2,0
348853,2019-06-30,735,Minas Gerais,Feminino,43,9,988.0745,1,0,0,769.0418333333334,2019-08-21,70,1,2,1
348854,2019-06-30,678,São Paulo,Feminino,31,1,0.0,2,0,1,543.5277083333333,2019-10-08,22,0,1,0
348855,2019-06-30,693,São Paulo,Masculino,37,1,0.0,2,1,1,345.28145833333326,2019-10-07,23,0,1,0
348856,2019-06-30,640,São Paulo,Feminino,30,6,1074.997,1,1,1,781.8009166666667,2019-10-01,29,0,2,0
348857,2019-06-30,773,Rio de Janeiro,Feminino,23,8,0.0,2,1,0,236.499125,2019-10-20,10,0,2,0
348858,2019-06-30,736,São Paulo,Feminino,30,9,0.0,2,1,0,142.41804166666668,2019-10-26,4,0,2,0
348859,2019-06-30,693,São Paulo,Feminino,28,8,0.0,2,1,1,660.6052083333333,2019-10-04,26,0,2,0
