,Idade,Qte_Categorias,Limite_Credito_Mercado,Estado,ClientId,Target
9157,32,2,1285.5136,São Paulo,354725,0
3341,29,1,0.0,São Paulo,348909,0
598,57,1,1624.4869,Minas Gerais,346166,1
2123,25,2,1091.7514,Minas Gerais,347691,0
9498,52,1,1409.0097,São Paulo,355066,0
7685,40,1,928.8991,Minas Gerais,353253,0
7049,39,2,1541.2132,São Paulo,352617,1
9661,39,2,0.0,São Paulo,355229,0
2197,35,1,1272.8378,Rio de Janeiro,347765,0
4051,63,1,1162.7072,São Paulo,349619,0
6054,47,1,0.0,São Paulo,351622,1
3362,33,2,1605.4136,São Paulo,348930,0
6851,39,2,967.4889,Minas Gerais,352419,0
725,42,2,1459.8864999999996,São Paulo,346293,0
4934,54,1,955.0712,São Paulo,350502,0
978,48,1,1332.9724,São Paulo,346546,0
808,53,1,1677.7296,Minas Gerais,346376,0
9603,39,2,0.0,São Paulo,355171,0
1475,26,1,0.0,São Paulo,347043,0
5935,37,2,0.0,Rio de Janeiro,351503,0
9036,36,1,1413.3495,São Paulo,354604,0
7335,41,1,386.172,São Paulo,352903,0
3962,33,1,1828.8808,São Paulo,349530,0
6422,47,1,1523.4701,São Paulo,351990,0
4905,30,2,0.0,Rio de Janeiro,350473,0
1235,63,1,1162.2727,Minas Gerais,346803,0
1225,53,1,1096.6347,Rio de Janeiro,346793,0
8049,31,3,1036.9697,São Paulo,353617,1
9278,35,1,1611.1145,São Paulo,354846,0
8671,35,2,1275.4311,Minas Gerais,354239,1
5229,35,2,0.0,São Paulo,350797,0
6950,38,2,1230.8184,Rio de Janeiro,352518,0
3217,56,1,983.6533,Rio de Janeiro,348785,0
287,32,1,1190.2328,São Paulo,345855,0
5023,40,1,430.2877,São Paulo,350591,0
2966,45,1,683.7527,São Paulo,348534,1
3164,38,2,0.0,São Paulo,348732,0
6003,19,1,1126.1586,Rio de Janeiro,351571,0
8887,37,1,1143.463,Minas Gerais,354455,1
1657,54,3,1336.5691,Minas Gerais,347225,1
1975,35,2,0.0,São Paulo,347543,0
2397,34,1,0.0,Rio de Janeiro,347965,0
452,31,1,1100.711,Rio de Janeiro,346020,0
8030,38,1,0.0,Rio de Janeiro,353598,1
4696,41,1,0.0,Rio de Janeiro,350264,0
3681,40,1,1478.0348,São Paulo,349249,1
422,40,1,1117.565,Minas Gerais,345990,1
9725,36,2,0.0,São Paulo,355293,1
657,54,2,1310.3997,Minas Gerais,346225,0
3301,34,1,1188.3875,São Paulo,348869,0
6394,41,2,1521.0218,Minas Gerais,351962,0
2845,45,1,1035.8305,Minas Gerais,348413,1
8291,38,1,1479.0431,Rio de Janeiro,353859,0
7497,27,2,0.0,São Paulo,353065,0
1001,43,2,0.0,São Paulo,346569,0
4198,35,1,0.0,Rio de Janeiro,349766,1
2418,40,1,0.0,São Paulo,347986,1
7482,43,2,1326.1573,Minas Gerais,353050,0
5706,48,1,1011.9801,Rio de Janeiro,351274,0
3847,37,2,0.0,São Paulo,349415,0
961,35,1,1379.4851,Rio de Janeiro,346529,0
1580,35,1,1182.7383,São Paulo,347148,0
5007,46,3,876.0335,Rio de Janeiro,350575,1
2206,34,1,0.0,São Paulo,347774,0
6312,28,1,1528.1257999999998,Minas Gerais,351880,0
9562,39,2,0.0,São Paulo,355130,0
4231,36,2,0.0,São Paulo,349799,0
757,28,2,0.0,Rio de Janeiro,346325,0
2284,39,1,602.6323,Minas Gerais,347852,0
6663,31,1,1465.8729999999996,Minas Gerais,352231,0
4755,37,2,1203.2888,São Paulo,350323,0
8211,39,2,1461.8628,Minas Gerais,353779,0
807,69,2,0.0,São Paulo,346375,0
6575,55,1,1157.967,Minas Gerais,352143,1
7719,71,2,530.1329000000002,Minas Gerais,353287,0
1956,55,2,1188.0335,São Paulo,347524,1
2445,34,1,678.1672,São Paulo,348013,0
5875,33,2,1216.8531,São Paulo,351443,0
8163,48,1,1228.3158,Minas Gerais,353731,1
6138,47,1,1449.0058,São Paulo,351706,1
2402,31,1,962.8826,São Paulo,347970,0
1073,37,2,0.0,Rio de Janeiro,346641,0
6557,40,2,0.0,Rio de Janeiro,352125,0
4240,45,1,0.0,São Paulo,349808,0
8509,42,1,0.0,Rio de Janeiro,354077,0
2091,37,1,1364.2518,São Paulo,347659,0
4527,38,1,1894.4372,São Paulo,350095,0
7202,72,1,987.6584,Rio de Janeiro,352770,0
6795,48,1,1798.5226,Rio de Janeiro,352363,0
7237,43,2,0.0,São Paulo,352805,0
7422,29,1,1014.8696,São Paulo,352990,0
6849,44,1,0.0,São Paulo,352417,0
6836,42,2,0.0,Rio de Janeiro,352404,0
1003,42,2,1751.599,São Paulo,346571,1
9099,29,2,0.0,São Paulo,354667,0
6562,44,1,861.0227,São Paulo,352130,1
5614,46,2,0.0,Rio de Janeiro,351182,0
4651,25,1,1314.0221,Minas Gerais,350219,0
5313,72,2,1212.159,São Paulo,350881,0
1485,46,2,0.0,São Paulo,347053,1
7607,41,2,0.0,Rio de Janeiro,353175,0
1411,30,2,849.586,Minas Gerais,346979,0
9303,38,1,1718.4838,Rio de Janeiro,354871,0
709,34,2,1239.7151,São Paulo,346277,0
9806,35,1,718.2934,Rio de Janeiro,355374,0
8042,37,1,823.7394,São Paulo,353610,1
7211,37,2,1161.2184,São Paulo,352779,0
3076,43,2,1533.9317999999996,Minas Gerais,348644,0
8314,33,2,0.0,São Paulo,353882,0
4101,57,2,0.0,Rio de Janeiro,349669,0
5114,60,1,1856.4856,São Paulo,350682,1
2722,32,1,1107.2839,São Paulo,348290,0
9359,43,1,1401.2117,Minas Gerais,354927,1
1268,44,1,1484.8109,São Paulo,346836,0
2462,53,4,1694.0632999999998,São Paulo,348030,1
5464,36,1,1342.0822,São Paulo,351032,0
268,39,1,0.0,Rio de Janeiro,345836,1
3580,41,1,986.3577,Minas Gerais,349148,0
5349,32,2,1026.3013,Minas Gerais,350917,0
7290,39,2,0.0,São Paulo,352858,0
5157,50,1,1586.3360999999998,Rio de Janeiro,350725,0
6601,51,1,1325.083,Minas Gerais,352169,1
2821,33,2,1031.2133,Rio de Janeiro,348389,0
5807,33,2,1125.2865,São Paulo,351375,0
589,47,2,1572.9602,Rio de Janeiro,346157,1
5955,39,1,1328.6556,São Paulo,351523,1
5254,20,1,2042.2303,Rio de Janeiro,350822,0
6661,36,2,0.0,São Paulo,352229,0
7656,51,2,1178.0874,Minas Gerais,353224,0
8725,27,2,0.0,Rio de Janeiro,354293,0
6896,42,2,0.0,São Paulo,352464,0
7594,33,2,0.0,São Paulo,353162,0
2028,39,2,0.0,São Paulo,347596,0
6818,41,1,906.0529,São Paulo,352386,0
677,45,1,1027.0362,Minas Gerais,346245,1
5763,32,2,0.0,São Paulo,351331,0
1232,46,1,1078.5082,Minas Gerais,346800,1
5296,44,1,528.3113,Rio de Janeiro,350864,1
7103,42,1,1033.6214,Minas Gerais,352671,1
5034,29,2,968.6352,Minas Gerais,350602,0
5452,45,2,1536.9753,São Paulo,351020,1
2432,39,1,1353.0936,Minas Gerais,348000,1
6319,19,1,1139.0548,Minas Gerais,351887,0
6119,33,2,0.0,São Paulo,351687,0
9158,31,1,1181.5874,Rio de Janeiro,354726,0
9953,47,2,0.0,São Paulo,355521,0
896,35,2,0.0,São Paulo,346464,0
1611,49,1,915.0299,Minas Gerais,347179,1
6474,37,2,0.0,São Paulo,352042,0
7661,44,1,1151.6338,Minas Gerais,353229,1
7460,30,2,1431.3891,Minas Gerais,353028,0
3806,38,2,0.0,Rio de Janeiro,349374,0
8273,32,3,0.0,São Paulo,353841,0
9451,29,1,1590.3545,Rio de Janeiro,355019,1
4701,27,2,1073.0372,São Paulo,350269,0
3961,29,1,883.7860000000002,São Paulo,349529,0
5417,32,2,0.0,São Paulo,350985,0
890,37,1,1415.4125,Rio de Janeiro,346458,0
4999,38,2,0.0,Rio de Janeiro,350567,0
7506,44,1,1315.9385,Minas Gerais,353074,1
7881,46,2,0.0,Rio de Janeiro,353449,0
5095,46,1,893.6491000000002,Rio de Janeiro,350663,0
6932,42,2,0.0,São Paulo,352500,0
9617,35,2,901.9434,Minas Gerais,355185,0
2799,43,1,1219.1159,São Paulo,348367,0
584,51,2,1197.4177,Minas Gerais,346152,1
3268,54,1,0.0,São Paulo,348836,1
3932,23,1,1400.0719,São Paulo,349500,0
1260,27,1,1470.0434,Minas Gerais,346828,1
6205,29,1,856.4680999999998,São Paulo,351773,1
310,80,2,0.0,São Paulo,345878,0
7789,38,1,998.9753,Minas Gerais,353357,0
6458,36,1,1008.9554,São Paulo,352026,0
6206,51,1,0.0,Rio de Janeiro,351774,0
5882,55,1,1365.7602,São Paulo,351450,1
4668,31,1,1450.5659,São Paulo,350236,0
4298,38,2,1118.3594,São Paulo,349866,0
3783,26,1,1099.5815,Rio de Janeiro,349351,1
1008,45,1,0.0,São Paulo,346576,1
8354,31,2,1286.6381,Minas Gerais,353922,0
2185,40,1,1096.8161,Rio de Janeiro,347753,0
3623,27,1,1255.5296,Minas Gerais,349191,0
7039,60,1,1638.9435,Minas Gerais,352607,0
4922,26,2,567.3847000000002,São Paulo,350490,1
9673,62,2,0.0,São Paulo,355241,0
7950,33,1,1388.479,Minas Gerais,353518,0
6125,34,1,932.4442,Minas Gerais,351693,0
4756,39,1,1301.4798,São Paulo,350324,1
5074,38,1,1254.8789,São Paulo,350642,0
90,44,3,0.0,Rio de Janeiro,345658,1
5974,45,1,968.7721,São Paulo,351542,0
6418,27,2,0.0,Rio de Janeiro,351986,0
8640,32,1,1276.6169,São Paulo,354208,0
8690,43,1,1342.0467,Rio de Janeiro,354258,0
2117,31,2,0.0,São Paulo,347685,0
2937,28,2,0.0,Rio de Janeiro,348505,0
6842,36,1,1183.1176,São Paulo,352410,0
983,35,1,1281.0028,Minas Gerais,346551,1
7260,41,1,1902.3893,São Paulo,352828,0
9985,36,2,1238.4149,São Paulo,355553,0
2925,76,1,1384.8966,São Paulo,348493,0
6061,47,1,1052.4521,Minas Gerais,351629,1
3214,33,1,681.9372,São Paulo,348782,0
6447,31,1,1417.5182,Rio de Janeiro,352015,0
6779,38,1,1192.7229,São Paulo,352347,1
7038,31,2,0.0,São Paulo,352606,0
5663,38,2,0.0,São Paulo,351231,0
627,49,1,786.5383999999998,São Paulo,346195,0
8008,44,1,1135.8198,Minas Gerais,353576,0
5125,54,1,1057.7014,Rio de Janeiro,350693,1
4765,49,2,0.0,Rio de Janeiro,350333,0
8143,23,1,1077.8747,São Paulo,353711,0
9594,55,2,0.0,São Paulo,355162,0
1269,38,2,1376.5404999999996,São Paulo,346837,0
128,41,2,0.0,São Paulo,345696,0
6112,34,2,946.8256,Minas Gerais,351680,0
1711,30,2,1232.1056,Minas Gerais,347279,0
7862,35,3,1615.9110999999998,Minas Gerais,353430,0
4235,29,1,1506.8579,São Paulo,349803,0
5192,39,2,0.0,São Paulo,350760,0
2398,42,1,953.8682,Rio de Janeiro,347966,0
5434,32,2,0.0,Rio de Janeiro,351002,0
6057,31,1,1052.391,São Paulo,351625,0
9318,69,1,0.0,Rio de Janeiro,354886,0
1186,35,2,1034.6502,São Paulo,346754,0
6013,37,1,0.0,Rio de Janeiro,351581,0
9793,42,1,1019.7916,Minas Gerais,355361,0
6014,48,1,1094.7247,Rio de Janeiro,351582,1
1977,35,3,0.0,Rio de Janeiro,347545,1
9887,24,1,1435.8289000000002,Rio de Janeiro,355455,0
4247,54,1,0.0,Rio de Janeiro,349815,0
7672,30,2,0.0,São Paulo,353240,0
915,47,1,0.0,São Paulo,346483,0
1305,52,1,769.154,Minas Gerais,346873,1
5455,45,1,1165.8597,Minas Gerais,351023,1
3049,32,2,0.0,São Paulo,348617,0
9521,40,2,0.0,Rio de Janeiro,355089,0
1273,33,2,0.0,São Paulo,346841,1
8055,41,1,1094.0213,Rio de Janeiro,353623,0
2796,39,1,1515.5319,São Paulo,348364,0
1398,38,2,0.0,São Paulo,346966,0
3358,33,1,1167.657,Minas Gerais,348926,1
183,42,2,0.0,São Paulo,345751,0
6867,32,1,1042.5427,Rio de Janeiro,352435,0
5695,46,2,1176.8531,São Paulo,351263,0
8835,34,1,0.0,Rio de Janeiro,354403,0
9626,27,1,1372.7535999999998,Rio de Janeiro,355194,0
6170,32,1,878.1489,São Paulo,351738,0
6987,60,2,767.0586999999998,São Paulo,352555,0
4567,27,2,0.0,Rio de Janeiro,350135,0
8955,50,1,0.0,Rio de Janeiro,354523,1
2656,34,2,0.0,Rio de Janeiro,348224,0
8309,27,2,0.0,São Paulo,353877,0
6857,52,1,1060.7489,Minas Gerais,352425,1
1961,24,2,1777.9983,Rio de Janeiro,347529,0
6383,36,1,1538.8015,São Paulo,351951,0
8853,43,1,663.3867999999999,São Paulo,354421,1
9973,27,2,0.0,São Paulo,355541,0
1251,40,1,1255.3451,Minas Gerais,346819,1
3176,29,2,1072.3385,Minas Gerais,348744,0
7760,34,2,1087.6027,Minas Gerais,353328,1
5013,40,1,0.0,São Paulo,350581,1
9705,36,2,0.0,Rio de Janeiro,355273,0
6539,45,2,0.0,São Paulo,352107,1
3289,23,2,0.0,Rio de Janeiro,348857,0
6448,37,2,1241.4057,Rio de Janeiro,352016,0
8726,43,1,1034.0916,Minas Gerais,354294,1
7611,38,2,0.0,Rio de Janeiro,353179,0
6275,33,2,0.0,Rio de Janeiro,351843,0
6887,19,1,0.0,São Paulo,352455,0
1051,49,1,808.1645,Rio de Janeiro,346619,0
4069,34,1,1312.8311,São Paulo,349637,0
6022,35,1,0.0,Rio de Janeiro,351590,1
5552,41,2,0.0,São Paulo,351120,0
272,34,2,1492.9719,Minas Gerais,345840,0
2042,27,2,1061.165,Minas Gerais,347610,0
4763,38,2,1459.7479,São Paulo,350331,0
8997,33,2,0.0,São Paulo,354565,0
5204,33,1,0.0,São Paulo,350772,0
9509,29,2,0.0,São Paulo,355077,0
1086,36,3,1007.495,São Paulo,346654,1
8373,29,2,0.0,Rio de Janeiro,353941,0
7732,31,1,942.2253,Rio de Janeiro,353300,0
7515,35,1,1305.5724,São Paulo,353083,0
6678,32,1,1593.9775,Rio de Janeiro,352246,0
4322,31,1,725.4148,São Paulo,349890,0
6946,36,1,901.4504,São Paulo,352514,0
7747,24,2,0.0,São Paulo,353315,0
6772,39,2,0.0,São Paulo,352340,0
5518,39,2,0.0,São Paulo,351086,0
5117,31,2,395.3939,São Paulo,350685,0
6179,34,1,1506.3529999999996,Minas Gerais,351747,0
4709,31,2,0.0,São Paulo,350277,0
8121,35,2,0.0,São Paulo,353689,0
5969,29,2,0.0,São Paulo,351537,0
6784,32,2,1277.721,Minas Gerais,352352,0
3478,28,1,1578.4207,São Paulo,349046,0
8414,29,2,744.301,Minas Gerais,353982,0
3924,40,2,0.0,São Paulo,349492,0
1748,34,1,1527.979,Minas Gerais,347316,1
732,31,1,1251.6702,Rio de Janeiro,346300,0
2553,71,1,0.0,Rio de Janeiro,348121,1
5458,35,1,1136.3516,Rio de Janeiro,351026,0
5873,40,1,0.0,São Paulo,351441,1
2662,44,1,964.1809,São Paulo,348230,1
9398,34,2,0.0,São Paulo,354966,0
6455,29,2,0.0,São Paulo,352023,0
3113,32,2,0.0,São Paulo,348681,0
3303,44,1,1337.9389,São Paulo,348871,1
1344,40,2,1195.0758,Minas Gerais,346912,1
1690,36,2,540.9818,Rio de Janeiro,347258,0
7180,30,2,0.0,São Paulo,352748,0
6499,32,1,0.0,São Paulo,352067,0
3308,62,2,646.6795,São Paulo,348876,0
1504,32,2,0.0,São Paulo,347072,0
1806,38,2,0.0,São Paulo,347374,0
8469,71,2,1831.3539,São Paulo,354037,0
5369,52,1,1239.2523,Rio de Janeiro,350937,1
3791,38,1,1238.9443,São Paulo,349359,0
9520,18,2,938.167,Minas Gerais,355088,0
7329,34,1,0.0,São Paulo,352897,0
5909,33,2,0.0,São Paulo,351477,0
6825,44,2,0.0,Rio de Janeiro,352393,0
7263,46,2,0.0,São Paulo,352831,0
1848,35,1,1416.6563,Minas Gerais,347416,0
4512,51,1,1482.2265,São Paulo,350080,1
2431,22,3,0.0,São Paulo,347999,1
4660,41,2,0.0,São Paulo,350228,0
8885,45,2,1024.8621,Rio de Janeiro,354453,0
5584,31,2,0.0,Rio de Janeiro,351152,0
142,43,1,1258.5193,São Paulo,345710,0
8760,34,1,1716.719,Rio de Janeiro,354328,0
9211,38,2,0.0,Rio de Janeiro,354779,0
5264,44,3,0.0,Rio de Janeiro,350832,1
3409,46,1,1317.6904000000004,Minas Gerais,348977,1
1117,47,3,1154.1419,São Paulo,346685,1
1756,37,2,1681.7821,São Paulo,347324,0
497,40,1,806.1392999999998,São Paulo,346065,0
8031,36,2,0.0,Rio de Janeiro,353599,0
870,40,1,0.0,São Paulo,346438,0
3357,29,2,753.9553,Minas Gerais,348925,0
912,32,1,0.0,Rio de Janeiro,346480,0
721,42,2,1296.3425,Rio de Janeiro,346289,1
2805,51,1,0.0,São Paulo,348373,1
9943,23,1,0.0,Rio de Janeiro,355511,0
886,38,1,1283.6644,Rio de Janeiro,346454,0
9592,28,1,1245.1101,Minas Gerais,355160,0
6587,33,1,580.3633,São Paulo,352155,0
8100,40,1,1562.1819,São Paulo,353668,0
1520,52,1,1316.9497,Minas Gerais,347088,1
8689,67,1,1294.3136,São Paulo,354257,0
2746,36,2,0.0,São Paulo,348314,0
6700,39,1,1089.3539,Rio de Janeiro,352268,0
5775,49,1,1453.5999,São Paulo,351343,0
314,36,1,1538.0444,Rio de Janeiro,345882,0
1799,39,2,0.0,Rio de Janeiro,347367,0
327,46,1,954.4127,São Paulo,345895,1
5642,41,1,0.0,Rio de Janeiro,351210,0
4204,27,1,1282.4303,São Paulo,349772,0
3129,37,2,1315.1949,Minas Gerais,348697,0
6860,45,2,1144.2285000000004,Minas Gerais,352428,1
9905,41,1,939.253,Minas Gerais,355473,1
3968,40,1,950.0133,Minas Gerais,349536,0
5743,38,1,1032.5714,Rio de Janeiro,351311,0
6226,46,3,1235.7177,Minas Gerais,351794,1
1973,41,2,0.0,São Paulo,347541,0
336,32,2,1509.2374,Minas Gerais,345904,0
2764,38,2,0.0,São Paulo,348332,0
7660,36,2,0.0,Rio de Janeiro,353228,0
275,37,2,0.0,Rio de Janeiro,345843,0
2985,30,1,1362.9171,São Paulo,348553,0
5646,35,1,1185.364,Minas Gerais,351214,1
5849,51,1,0.0,São Paulo,351417,0
3477,40,1,0.0,Rio de Janeiro,349045,0
7558,36,2,1089.6,Rio de Janeiro,353126,1
3558,41,1,1241.8221,São Paulo,349126,0
2809,32,2,793.6886999999998,São Paulo,348377,0
9113,29,1,872.128,Minas Gerais,354681,0
4861,22,1,0.0,Rio de Janeiro,350429,1
6586,33,2,986.3031,Minas Gerais,352154,0
3416,38,2,0.0,São Paulo,348984,0
307,35,2,1568.4729,Minas Gerais,345875,0
3908,37,1,0.0,Rio de Janeiro,349476,0
348,32,1,1145.1085,Minas Gerais,345916,0
826,47,2,0.0,São Paulo,346394,0
9501,18,1,1428.7235999999998,Minas Gerais,355069,0
4482,42,2,0.0,São Paulo,350050,0
6576,37,1,1648.5818,São Paulo,352144,0
3682,44,2,0.0,Rio de Janeiro,349250,0
5876,39,1,1115.2502,São Paulo,351444,0
8387,44,1,1586.9761,São Paulo,353955,0
2053,63,1,1698.3257,São Paulo,347621,1
71,29,1,0.0,São Paulo,345639,0
5507,40,1,544.2837000000002,Rio de Janeiro,351075,1
8514,29,1,838.8903,Rio de Janeiro,354082,0
7510,36,2,0.0,São Paulo,353078,0
8151,40,1,990.0424,Rio de Janeiro,353719,0
1666,46,1,0.0,São Paulo,347234,1
7861,28,2,1359.361,Rio de Janeiro,353429,0
9159,32,1,1185.2041,São Paulo,354727,0
5688,23,2,1045.9255,Minas Gerais,351256,0
1445,24,1,1001.6951,São Paulo,347013,0
5227,23,2,0.0,São Paulo,350795,0
6982,50,2,0.0,São Paulo,352550,0
1695,34,2,0.0,São Paulo,347263,0
2892,44,2,0.0,São Paulo,348460,0
1574,23,1,1155.6371,Minas Gerais,347142,0
3203,69,2,0.0,São Paulo,348771,0
4405,35,2,0.0,Rio de Janeiro,349973,0
1630,57,1,1071.7458,Minas Gerais,347198,1
8380,32,2,1244.5036,Minas Gerais,353948,0
1881,36,2,0.0,Rio de Janeiro,347449,0
8821,42,1,1050.2128,Rio de Janeiro,354389,0
6463,30,2,0.0,São Paulo,352031,0
848,51,1,1228.7474,Rio de Janeiro,346416,0
9923,29,2,0.0,São Paulo,355491,0
6188,47,2,1082.8928,Minas Gerais,351756,1
5869,31,1,1127.082,Minas Gerais,351437,0
2877,67,2,1197.8547,Rio de Janeiro,348445,0
186,39,1,990.1067,São Paulo,345754,0
3779,37,2,0.0,São Paulo,349347,0
1830,37,2,0.0,São Paulo,347398,0
8325,27,2,0.0,São Paulo,353893,0
9241,35,2,0.0,São Paulo,354809,0
6378,37,1,0.0,São Paulo,351946,1
1234,66,1,1437.7307,São Paulo,346802,0
6964,55,3,445.8207,São Paulo,352532,1
3915,43,1,1348.9603,Minas Gerais,349483,0
446,37,1,0.0,São Paulo,346014,0
844,44,1,1371.4868,São Paulo,346412,0
8062,46,1,954.394,Minas Gerais,353630,1
5402,37,2,0.0,São Paulo,350970,0
2440,59,2,0.0,Rio de Janeiro,348008,0
3103,47,2,0.0,São Paulo,348671,0
8585,45,1,0.0,São Paulo,354153,1
6791,39,2,884.7736,Minas Gerais,352359,0
5650,36,1,782.4953,Minas Gerais,351218,0
1294,30,1,1336.3402,São Paulo,346862,0
5079,37,2,0.0,São Paulo,350647,0
9016,31,1,0.0,Rio de Janeiro,354584,0
5067,45,1,1349.8074,Minas Gerais,350635,1
3442,30,1,1548.7028,Minas Gerais,349010,0
8451,22,1,1052.2934,Rio de Janeiro,354019,0
7273,38,1,1098.6932000000004,Rio de Janeiro,352841,0
6105,34,2,1312.4465,São Paulo,351673,0
776,58,1,1169.2225,Minas Gerais,346344,1
9716,39,3,1157.3071,Minas Gerais,355284,1
2153,36,1,1781.1182,São Paulo,347721,1
4920,33,2,0.0,São Paulo,350488,0
5360,35,2,0.0,São Paulo,350928,0
9735,32,2,1109.2315,São Paulo,355303,1
5957,76,1,961.6688,Minas Gerais,351525,0
8411,56,2,0.0,Rio de Janeiro,353979,0
8432,47,1,1217.9709,São Paulo,354000,1
3183,43,2,0.0,São Paulo,348751,0
6792,34,1,1615.7224,Rio de Janeiro,352360,0
3199,46,1,0.0,São Paulo,348767,1
9369,39,1,0.0,Rio de Janeiro,354937,0
1289,40,1,1029.8044,Minas Gerais,346857,1
4581,47,2,0.0,São Paulo,350149,0
6192,43,2,0.0,São Paulo,351760,0
8935,43,1,0.0,São Paulo,354503,1
7149,37,2,0.0,São Paulo,352717,0
9846,25,2,1277.2824,Rio de Janeiro,355414,0
4106,34,1,1533.6002,Rio de Janeiro,349674,0
4126,32,2,0.0,Rio de Janeiro,349694,0
8300,48,1,859.1552,Minas Gerais,353868,0
3966,35,2,0.0,São Paulo,349534,0
1879,31,1,0.0,São Paulo,347447,0
8496,43,2,0.0,Rio de Janeiro,354064,0
9299,26,1,1462.66,São Paulo,354867,1
6348,31,2,1259.2750999999996,Rio de Janeiro,351916,0
3587,41,2,0.0,São Paulo,349155,0
7372,34,2,1146.0955,Rio de Janeiro,352940,0
3865,40,2,0.0,São Paulo,349433,0
8487,34,2,1406.4126,Minas Gerais,354055,0
4131,47,1,833.4725,São Paulo,349699,0
1036,30,1,1073.1609,São Paulo,346604,0
636,33,2,0.0,Rio de Janeiro,346204,0
6153,31,2,1422.0019,São Paulo,351721,0
4134,43,1,1023.3819,São Paulo,349702,0
5338,34,1,1022.7752,Minas Gerais,350906,1
1083,32,2,0.0,São Paulo,346651,0
861,32,1,1724.4877,São Paulo,346429,1
903,28,2,1451.0564000000004,São Paulo,346471,0
191,36,2,843.2777000000002,São Paulo,345759,0
109,35,1,928.3389,Minas Gerais,345677,1
4455,31,2,0.0,Rio de Janeiro,350023,0
1942,45,1,1480.7139000000002,São Paulo,347510,0
5856,31,2,0.0,Rio de Janeiro,351424,0
4331,21,1,1030.0094,Rio de Janeiro,349899,0
8541,47,2,1056.0321,Rio de Janeiro,354109,0
2040,38,1,1675.3997,São Paulo,347608,0
7331,59,1,1293.2144,Rio de Janeiro,352899,0
7317,59,1,1525.8106,Minas Gerais,352885,1
7779,46,2,0.0,São Paulo,353347,0
4659,50,2,1022.7879,Minas Gerais,350227,0
7313,36,1,971.5796,São Paulo,352881,0
2775,51,2,1097.9955,Rio de Janeiro,348343,0
4145,33,1,1472.2965,São Paulo,349713,0
2323,51,2,1252.6803,São Paulo,347891,0
762,36,1,772.535,Minas Gerais,346330,1
2617,45,4,1522.9682999999998,Minas Gerais,348185,1
2411,31,2,1350.2021,Minas Gerais,347979,0
1094,34,2,0.0,São Paulo,346662,0
6173,73,1,0.0,São Paulo,351741,0
7048,57,2,0.0,Rio de Janeiro,352616,0
9272,42,2,1416.4292,São Paulo,354840,0
3135,37,1,1438.3547,São Paulo,348703,0
7787,57,2,0.0,São Paulo,353355,0
5040,50,2,0.0,Rio de Janeiro,350608,0
3805,34,1,0.0,Rio de Janeiro,349373,0
884,65,1,921.1361,São Paulo,346452,0
2654,44,1,1485.9554999999998,São Paulo,348222,1
5921,54,1,0.0,Rio de Janeiro,351489,0
6187,36,1,1143.7041,São Paulo,351755,0
8085,33,2,0.0,São Paulo,353653,0
6742,26,2,0.0,São Paulo,352310,0
7626,46,2,1150.7402,Minas Gerais,353194,0
5680,30,1,1613.7802,Minas Gerais,351248,1
7007,38,2,0.0,São Paulo,352575,0
9686,63,2,1037.2979,São Paulo,355254,0
2202,28,1,974.0803,Rio de Janeiro,347770,0
6107,35,2,1406.9108,Minas Gerais,351675,0
6417,37,2,0.0,Rio de Janeiro,351985,0
1262,40,1,1734.3255,Rio de Janeiro,346830,0
8379,55,1,0.0,Rio de Janeiro,353947,1
975,36,1,1129.4007,Rio de Janeiro,346543,0
5831,27,1,1274.7156,São Paulo,351399,1
4925,58,2,1143.2759,Minas Gerais,350493,0
941,31,2,0.0,São Paulo,346509,0
4723,42,1,686.8367999999998,Rio de Janeiro,350291,0
2387,39,2,0.0,Rio de Janeiro,347955,0
9728,43,1,959.8421,Minas Gerais,355296,1
5021,29,1,1034.1774,São Paulo,350589,0
4391,38,2,0.0,São Paulo,349959,0
5148,70,2,0.0,Rio de Janeiro,350716,0
3221,24,2,0.0,Rio de Janeiro,348789,0
3882,22,2,0.0,São Paulo,349450,0
9438,63,3,1209.1652,Minas Gerais,355006,1
6624,46,1,1353.6971,São Paulo,352192,0
5918,28,1,1166.2331,Minas Gerais,351486,0
2789,44,1,1845.5212,Rio de Janeiro,348357,1
944,36,1,672.2637,São Paulo,346512,0
8908,32,1,1585.3742000000002,Rio de Janeiro,354476,0
